Date,Close,Volume,RangeRatio,VolMedian20,RangeMedian20,VolRatio,RangeRatioToMed,PctMove,HighProximity,LowProximity,Trend,D1,D2,D3,IsDull,Fwd1d,Fwd3d,Fwd5d,Fwd10d
2023-02-21,31.04,2966636,0.00966492,2.15156E+06,0.00766803,1.37883,1.26042,-0.01115,0.976715,0.98885,Decline,0,0,0,0,-0.0119201,-0.0112758,-0.011598,-0.00902064
2023-02-22,30.67,2700627,0.00733617,2.25472E+06,0.00766803,1.19777,0.956721,-0.0119201,0.965072,0.98808,Decline,0,0,0,0,-0.000978177,0.00326053,0.00195629,0.00652106
2023-02-23,30.64,2499748,0.0117494,2.49553E+06,0.00766803,1.00169,1.53225,-0.000978177,0.964128,0.999022,Decline,0,0,1,0,0.00163189,0.00130551,0.00750657,-0.00489555
2023-02-24,30.69,2349196,0.0110785,2.60019E+06,0.00766803,0.903472,1.44477,0.00163189,0.965702,1.00163,Decline,0,0,1,0,0.00260671,0.00130332,0.0175953,-0.0211795
2023-02-27,30.77,1968901,0.00682486,2.60019E+06,0.00783232,0.757215,0.871372,0.00260671,0.968219,1.00424,Decline,0,0,0,0,-0.00292493,0.00324993,0.0123497,-0.0337992
2023-02-28,30.68,1418442,0.00391131,2.60019E+06,0.00783232,0.545515,0.499381,-0.00292493,0.965387,1.00131,Decline,1,1,0,0,0.0016297,0.017927,0.00260756,-0.0260757
2023-03-01,30.73,1709818,0.00650826,2.60019E+06,0.00783232,0.657575,0.83095,0.0016297,0.96696,1.00294,Decline,1,0,1,0,0.00455585,0.0136674,0.00455585,-0.0423039
2023-03-02,30.87,3064689,0.010528,2.42447E+06,0.00766085,1.26406,1.37427,0.00455585,0.971977,1.00751,Decline,0,0,0,0,0.0116618,-0.00356335,-0.0123097,-0.0379009
2023-03-03,31.23,1496588,0.010887,2.42447E+06,0.00766085,0.617284,1.42112,0.0116618,0.983312,1.01926,Flat,1,0,0,0,-0.00256164,-0.0115273,-0.0381043,-0.0573167
2023-03-06,31.15,930074,0.00609947,2.21665E+06,0.00783232,0.419585,0.778757,-0.00256164,0.980793,1.01664,Flat,1,0,0,0,-0.01252,-0.0211878,-0.0455859,-0.0484751
2023-03-07,30.76,2546366,0.0159298,2.0265E+06,0.00783232,1.25653,2.03386,-0.01252,0.968514,1.00392,Decline,0,0,0,0,0.00357609,-0.023407,-0.0286086,-0.0289337
2023-03-08,30.87,2071858,0.00712664,2.21665E+06,0.00831652,0.934679,0.856926,0.00357609,0.971977,1.00751,Decline,0,0,0,0,-0.0123097,-0.0369291,-0.0466472,-0.0395206
2023-03-09,30.49,2353730,0.0190226,2.07798E+06,0.00783232,1.1327,2.42874,-0.0123097,0.960013,0.995104,Decline,0,0,0,0,-0.0147589,-0.0200066,-0.0259101,-0.0314857
2023-03-10,30.04,4833685,0.0163116,2.21665E+06,0.00831652,2.18063,1.96135,-0.0147589,0.945844,0.985241,Decline,0,0,0,0,-0.0103196,-0.0203063,-0.0199734,-0.0139814
2023-03-13,29.73,10443940,0.0154726,2.35146E+06,0.00831652,4.44146,1.86047,-0.0103196,0.936083,0.98968,Decline,0,0,0,0,0.0050454,-0.00100904,-0.00302725,0.00336362
2023-03-14,29.88,4408289,0.0150603,2.42674E+06,0.00919203,1.81655,1.63841,0.0050454,0.940806,1.00505,Decline,0,0,0,0,-0.0150602,-0.0147255,-0.000334616,-0.000669296
2023-03-15,29.43,7133554,0.012912,2.52306E+06,0.0100965,2.82735,1.27886,-0.0150602,0.926637,0.989909,Decline,0,0,0,0,0.00917433,0.00713554,0.00747534,0.024125
2023-03-16,29.7,8360197,0.0227272,2.52306E+06,0.0100965,3.31352,2.25101,0.00917433,0.935139,1.00917,Decline,0,0,0,0,-0.00875422,0.00572391,-0.00572391,0.0205387
2023-03-17,29.44,6936270,0.00917121,2.6235E+06,0.0107075,2.6439,0.856521,-0.00875422,0.933418,1.00034,Decline,0,0,0,0,0.00679344,0.00713312,0.00611414,0.0366848
2023-03-20,29.64,3424556,0.00691633,2.6235E+06,0.0107075,1.30534,0.645932,0.00679344,0.94425,1.00714,Decline,0,0,0,0,0.00775983,-0.00371116,0.00641027,0.041498
2023-03-21,29.87,2046446,0.00602612,2.6235E+06,0.0107075,0.780045,0.562794,0.00775983,0.956452,1.01495,Decline,0,1,0,0,-0.00736529,-0.0083696,-0.000334792,0.0348175
2023-03-22,29.65,2758163,0.0151771,2.52306E+06,0.0107075,1.09318,1.41743,-0.00736529,0.949408,1.00748,Decline,0,0,0,0,-0.00404718,0.00607084,0.0165261,0.0374368
2023-03-23,29.53,3304806,0.0149001,2.52306E+06,0.0109828,1.30984,1.35668,-0.00404718,0.945565,1.0034,Decline,0,0,0,0,0.00304775,0.0111751,0.0264138,0.044023
2023-03-24,29.62,3265512,0.0123227,2.65226E+06,0.0109828,1.23122,1.12201,0.00304775,0.948447,1.00646,Decline,0,0,0,0,0.00708977,0.0175557,0.0303849,0.0435516
2023-03-27,29.83,2462206,0.00636944,2.91143E+06,0.0116049,0.845704,0.54886,0.00708977,0.955171,1.01359,Decline,0,1,0,0,0.00100572,0.0160912,0.0348643,0.0442507
2023-03-28,29.86,1151933,0.00502343,2.91143E+06,0.0116049,0.395659,0.432873,0.00100572,0.956132,1.01461,Decline,1,1,1,1,0.00937705,0.0221031,0.0351641,0.0448761
2023-03-29,30.14,2950680,0.00364966,2.91143E+06,0.0116049,1.01348,0.314494,0.00937705,0.965098,1.02413,Flat,0,1,0,0,0.00564035,0.0242204,0.0205707,0.0408096
2023-03-30,30.31,1903698,0.00560871,3.00768E+06,0.0116049,0.632945,0.483307,0.00564035,0.970541,1.0299,Flat,1,1,0,0,0.00692844,0.0197955,0.0171561,0.0362917
2023-03-31,30.52,1717659,0.00606164,2.85442E+06,0.0116049,0.601754,0.522337,0.00692844,0.977265,1.03704,Flat,1,1,0,0,0.0114679,0.00786369,0.0127785,0.0330931
2023-04-03,30.87,2107700,0.00777453,2.85442E+06,0.010747,0.738398,0.723415,0.0114679,0.991011,1.04893,Advance,0,0,0,0,0.00129572,-0.00129579,0.00907025,0.0233236
2023-04-04,30.91,2236190,0.00695562,2.85442E+06,0.010747,0.783413,0.647216,0.00129572,1.0013,1.05029,Advance,0,0,1,0,-0.00485279,0,0.00938211,0.0223229
2023-04-05,30.76,2444893,0.00650198,2.85442E+06,0.00847287,0.856528,0.767388,-0.00485279,0.995147,1.04519,Advance,0,0,0,0,0.00227567,0.0126788,0.019831,0.0253576
2023-04-06,30.83,1278147,0.00486538,2.85442E+06,0.00847287,0.447778,0.57423,0.00227567,0.997412,1.04757,Advance,1,1,1,1,0.00259487,0.0120013,0.0188128,0.0262731
2023-04-10,30.91,934076,0.00711748,2.85442E+06,0.00736508,0.327238,0.966382,0.00259487,1,1.05029,Advance,1,0,0,0,0.00776447,0.0148819,0.0200583,0.0236169
2023-04-11,31.15,1323690,0.00738361,2.61018E+06,0.00703655,0.507125,1.04932,0.00776447,1.00776,1.05844,Advance,1,0,0,0,0.00160517,0.00834672,0.0141252,0.00353132
2023-04-12,31.2,1540073,0.00737178,2.45355E+06,0.00703655,0.627692,1.04764,0.00160517,1.00161,1.06014,Advance,1,0,1,0,0.00544872,0.0105769,0.0128205,-0.00064104
2023-04-13,31.37,871758,0.0060567,2.34054E+06,0.00703655,0.37246,0.860748,0.00544872,1.00545,1.06592,Advance,1,0,0,0,0.00127507,0.00701305,0.00541919,0.0025502
2023-04-14,31.41,2086801,0.00541229,2.17194E+06,0.00693597,0.960798,0.780322,0.00127507,1.00128,1.06692,Advance,0,0,1,0,0.00382047,0.00604905,0.00732249,0.00636742
2023-04-17,31.53,1359669,0.00507453,2.09725E+06,0.00670915,0.64831,0.756359,0.00382047,1.00382,1.07099,Advance,1,0,0,0,0.00190293,0.000317166,0.0034887,0.0012686
2023-04-18,31.59,1949411,0.00348213,2.06662E+06,0.00643571,0.943283,0.541064,0.00190293,1.0019,1.06976,Advance,0,1,1,0,0.000316563,0.00158276,-0.0104463,-0.011396
2023-04-19,31.6,2123353,0.00443042,1.99793E+06,0.00621554,1.06278,0.712797,0.000316563,1.00032,1.0701,Advance,0,0,1,0,-0.00189872,0.00126579,-0.0132911,-0.0139241
2023-04-20,31.54,1976192,0.00507292,2.01811E+06,0.00621554,0.979231,0.816166,-0.00189872,0.998101,1.06807,Advance,0,0,1,0,0.00317053,-0.00887764,-0.00285352,-0.016487
2023-04-21,31.64,1019188,0.00474082,1.9628E+06,0.00605917,0.519252,0.782421,0.00317053,1.00127,1.07145,Advance,1,0,0,0,0,-0.0145385,-0.000948128,-0.00537295
2023-04-24,31.64,793635,0.00347663,1.92655E+06,0.00583271,0.411945,0.596058,0,1,1.0682,Advance,1,1,1,1,-0.0120101,-0.00600501,-0.00221238,-0.00316051
2023-04-25,31.26,2890720,0.0105566,1.81068E+06,0.0055105,1.59648,1.91573,-0.0120101,0.98799,1.04794,Advance,0,0,0,0,-0.00255918,0.0111964,-0.000959715,0.00735763
2023-04-26,31.18,2408657,0.00833869,1.81068E+06,0.0055105,1.33025,1.51324,-0.00255918,0.985461,1.04421,Advance,0,0,0,0,0.00865941,0.012508,-0.000641451,0.00705578
2023-04-27,31.45,2122957,0.00667724,1.92655E+06,0.00583271,1.10194,1.14479,0.00865941,0.993995,1.04346,Advance,0,0,0,0,0.00508744,-0.00699527,-0.0136725,-0.00476952
2023-04-28,31.61,2078979,0.00790889,1.92655E+06,0.00605917,1.07912,1.30528,0.00508744,0.999052,1.04289,Advance,0,0,0,0,-0.00126545,-0.014236,-0.00442902,-0.00885798
2023-05-01,31.57,1281445,0.00728538,1.9628E+06,0.00628181,0.652865,1.15976,-0.00126545,0.997788,1.0344,Advance,1,0,1,0,-0.0107697,-0.0174216,-0.000950231,-0.00158376
2023-05-02,31.23,3867831,0.0128082,1.9628E+06,0.00658961,1.97057,1.9437,-0.0107697,0.987042,1.01528,Flat,0,0,0,0,-0.00224142,0.00768491,0.00832534,-0.00672427
2023-05-03,31.16,3790455,0.00802311,1.9628E+06,0.00658961,1.93115,1.21754,-0.00224142,0.984829,1.013,Flat,0,0,1,0,-0.00449292,0.0121952,0.00770217,-0.00256739
2023-05-04,31.02,3506269,0.0103159,1.9628E+06,0.00658961,1.78636,1.56548,-0.00449292,0.980405,1.00845,Flat,0,0,0,0,0.0145067,0.0151515,0.0090264,0.00161184
2023-05-05,31.47,2983907,0.0104862,1.9628E+06,0.00689736,1.52023,1.52032,0.0145067,0.994627,1.02076,Advance,0,0,0,0,0.00222439,-0.00222433,-0.00444866,-0.00985063
2023-05-08,31.54,1161627,0.00475591,2.02759E+06,0.00720143,0.572911,0.660412,0.00222439,0.996839,1.02038,Advance,1,0,1,0,-0.00158532,-0.00760944,-0.00063413,-0.0237793
2023-05-09,31.49,1741709,0.00666875,2.02759E+06,0.00698131,0.859006,0.95523,-0.00158532,0.995259,1.01515,Flat,0,0,1,0,-0.00285806,-0.00508097,-0.0149254,-0.0396951
2023-05-10,31.4,2758126,0.0111465,2.02759E+06,0.006673,1.3603,1.67039,-0.00285806,0.992415,1.01225,Flat,0,0,0,0,-0.00318473,0.00382168,-0.0101911,-0.0449045
2023-05-11,31.3,2869389,0.00559109,2.08289E+06,0.006673,1.3776,0.837868,-0.00318473,0.989254,1.00903,Flat,0,0,0,0,0.000958488,-0.00894565,-0.00734823,-0.0341853
2023-05-12,31.33,3132719,0.00766044,2.10488E+06,0.006673,1.48831,1.14798,0.000958488,0.990202,1.00999,Flat,0,0,1,0,0.00606449,-0.00797957,-0.00542611,-0.0335142
2023-05-15,31.52,1575972,0.00571067,2.12316E+06,0.00698131,0.742278,0.817994,0.00606449,0.996207,1.01612,Flat,0,0,0,0,-0.0158629,-0.0142767,-0.0231599,-0.0498096
2023-05-16,31.02,4423611,0.0116054,2.12316E+06,0.00698131,2.08351,1.66236,-0.0158629,0.980405,1,Flat,0,0,0,0,0.00193422,0.0045132,-0.0251451,-0.0431979
2023-05-17,31.08,1778795,0.007722,2.266E+06,0.00747291,0.784992,1.03333,0.00193422,0.982301,1.00193,Flat,0,0,1,0,-0.000321758,-0.00933073,-0.0350708,-0.0408623
2023-05-18,31.07,2868482,0.006598,2.26581E+06,0.00769122,1.26599,0.857861,-0.000321758,0.981985,1.00161,Flat,0,0,1,0,0.00289669,-0.0267139,-0.0270357,-0.0228516
2023-05-19,31.16,2079752,0.00513478,2.58339E+06,0.00769122,0.805047,0.667616,0.00289669,0.984829,1.00451,Flat,0,0,0,0,-0.0118742,-0.0375481,-0.0282413,-0.0301669
2023-05-23,30.79,2924766,0.0097434,2.58339E+06,0.00769122,1.13214,1.26682,-0.0118742,0.973135,0.992585,Decline,0,0,0,0,-0.017863,-0.0181878,-0.0272816,-0.0129913
2023-05-24,30.24,3928731,0.00661378,2.8133E+06,0.00781544,1.39648,0.846245,-0.017863,0.956659,0.982137,Decline,0,0,0,0,-0.0082672,0.00132278,-0.0185185,0.000992086
2023-05-25,29.99,3776591,0.00900302,2.8133E+06,0.00769122,1.3424,1.17056,-0.0082672,0.94875,0.991733,Decline,0,0,0,0,0.00800266,-0.00133374,-0.00600201,0.00866956
2023-05-26,30.23,4042672,0.00694677,2.86894E+06,0.00769122,1.40912,0.903208,0.00800266,0.956343,1.008,Decline,0,0,0,0,0.00165402,-0.0181938,0.0043004,-0.00132316
2023-05-29,30.28,177657,0.00363278,2.89708E+06,0.00769122,0.0613228,0.472328,0.00165402,0.957925,1.00967,Decline,1,1,1,1,-0.0108983,-0.0155218,-0.00198155,-0.00165129
2023-05-30,29.95,3727615,0.012354,2.89708E+06,0.00747291,1.28668,1.65316,-0.0108983,0.948685,0.998666,Decline,0,0,0,0,-0.00901504,0.0136895,0.0146911,0.0133556
2023-05-31,29.68,4343501,0.00673851,2.95434E+06,0.00769122,1.47021,0.876129,-0.00901504,0.941027,0.990985,Decline,0,0,0,0,0.00438003,0.018194,0.0198787,0.0252695
2023-06-01,29.81,4110393,0.0100637,2.95434E+06,0.00730361,1.39131,1.37791,0.00438003,0.945149,1.00438,Decline,0,0,0,0,0.0184502,0.0194566,0.0147602,0.0221402
2023-06-02,30.36,5433953,0.0128458,2.95434E+06,0.00730361,1.83931,1.75883,0.0184502,0.962587,1.02291,Flat,0,0,0,0,-0.00461137,-0.00296443,-0.00559948,0.000658714
2023-06-05,30.22,3768137,0.00794175,2.95434E+06,0.00730361,1.27546,1.08737,-0.00461137,0.958148,1.01819,Decline,0,0,0,0,0.00562542,0.000992743,0.000330914,0.00297817
2023-06-06,30.39,2039648,0.00756826,3.02874E+06,0.00730361,0.673431,1.03624,0.00562542,0.963538,1.02392,Flat,1,0,0,0,-0.00394863,-0.00658107,-0.00131619,-0.0115169
2023-06-07,30.27,2104940,0.00958047,3.02874E+06,0.00761435,0.694988,1.25821,-0.00394863,0.960343,1.01988,Decline,1,0,0,0,-0.000660735,-0.00132147,0.00528576,-0.00958047
2023-06-08,30.25,2123424,0.0072727,3.02874E+06,0.00769122,0.701091,0.945585,-0.000660735,0.959708,1.0192,Decline,0,0,1,0,-0.00198345,0.0033058,0.0072727,-0.0148761
2023-06-09,30.19,1486139,0.00629343,3.02874E+06,0.00761435,0.490679,0.826522,-0.00198345,0.957805,1.01718,Decline,1,0,1,0,0.00132491,0.00794964,0.00629343,-0.0202054
2023-06-12,30.23,1636464,0.00611973,3.02874E+06,0.00761435,0.540311,0.80371,0.00132491,0.959074,1.01853,Decline,1,0,1,0,0.00396959,0.00793913,0.00264638,-0.0125703
2023-06-13,30.35,2326567,0.00609553,2.89662E+06,0.00742048,0.8032,0.821447,0.00396959,0.962881,1.02257,Flat,0,0,0,0,0.00263591,0.000988428,-0.0102142,-0.00889623
2023-06-14,30.43,4728915,0.00854414,2.89662E+06,0.00742048,1.63256,1.15143,0.00263591,0.976573,1.02527,Flat,0,0,0,0,0.00131446,-0.0039435,-0.0147881,-0.00722975
2023-06-15,30.47,3937385,0.00574333,2.89662E+06,0.00742048,1.3593,0.773983,0.00131446,0.977856,1.02662,Flat,0,0,1,0,-0.00295373,-0.0141122,-0.0219888,-0.00328187
2023-06-16,30.38,3473125,0.00724158,3.32619E+06,0.00710974,1.04418,1.01854,-0.00295373,0.974968,1.02358,Flat,0,0,0,0,-0.00230414,-0.0131665,-0.0263331,0.0115208
2023-06-19,30.31,611949,0.00379412,3.60037E+06,0.00725714,0.169968,0.522812,-0.00230414,0.972721,1.02123,Flat,1,1,1,1,-0.0089079,-0.0168261,-0.0151765,0.0164962
2023-06-20,30.04,2241198,0.00798934,3.60037E+06,0.00725714,0.622491,1.10089,-0.0089079,0.975641,1.01213,Decline,1,0,0,0,-0.00199738,-0.0153129,0.00133152,0.0203062
2023-06-21,29.98,1647722,0.00617083,3.60037E+06,0.00725714,0.457654,0.850311,-0.00199738,0.983919,1.01011,Flat,1,0,1,0,-0.00600401,-0.0043362,0.00767177,0.00667114
2023-06-22,29.8,2100648,0.0031879,2.89985E+06,0.00725714,0.7244,0.439277,-0.00600401,0.978011,1.00404,Decline,0,1,0,0,-0.00738253,0.009396,0.0191276,0.0134229
2023-06-23,29.58,1818918,0.00473291,2.28388E+06,0.00709418,0.796415,0.667154,-0.00738253,0.970791,0.996631,Decline,0,0,0,0,0.0091278,0.0212981,0.0388776,0.0189317
2023-06-26,29.85,1201677,0.0127303,2.18231E+06,0.00699004,0.550644,1.8212,0.0091278,0.979652,1.00913,Decline,1,0,0,0,0.00770518,0.0174205,0.0321608,0.0120603
2023-06-27,30.08,1567130,0.00914227,2.18231E+06,0.00725714,0.718106,1.25976,0.00770518,0.987201,1.0169,Flat,0,0,0,0,0.00432178,0.021609,0.0189495,0.0136303
2023-06-28,30.21,1820755,0.00628926,2.11418E+06,0.00725714,0.86121,0.866631,0.00432178,0.991467,1.0213,Advance,0,0,0,0,0.00529632,0.019861,-0.000993008,0.0211851
2023-06-29,30.37,1539787,0.00691475,2.10279E+06,0.00725714,0.732258,0.95282,0.00529632,0.996718,1.02671,Advance,0,0,0,0,0.0118538,0.00921958,-0.00559763,0.0161343
2023-06-30,30.73,3114871,0.00780995,2.07015E+06,0.00707817,1.50466,1.10339,0.0118538,1.00853,1.03888,Advance,0,0,0,0,0.00260332,-0.0178978,-0.0191995,0.00162711
2023-07-04,30.81,508229,0.00324571,2.07015E+06,0.00707817,0.245504,0.458553,0.00260332,1.0026,1.04158,Advance,1,1,0,0,-0.00519311,-0.0197987,-0.0194742,0.00519311
2023-07-05,30.65,1239368,0.00391514,1.9302E+06,0.00660409,0.642093,0.592835,-0.00519311,0.994807,1.03617,Advance,1,1,0,0,-0.0153344,-0.0166395,-0.00522022,0.0156607
2023-07-06,30.18,3383094,0.00960898,1.81984E+06,0.00629135,1.85901,1.52733,-0.0153344,0.979552,1.02028,Flat,0,0,0,0,0.000662706,0.000993995,0.0222001,0.0298211
2023-07-07,30.2,1293476,0.00927155,1.81984E+06,0.00629135,0.710765,1.4737,0.000662706,0.980201,1.02096,Advance,0,0,1,0,-0.0019868,0.00960262,0.0218543,0.0354305
2023-07-10,30.14,901514,0.00348373,1.73332E+06,0.00629135,0.520108,0.553733,-0.0019868,0.978254,1.01893,Decline,1,1,1,1,0.00232248,0.0235568,0.0212343,0.0398142
2023-07-11,30.21,1257998,0.00331017,1.73332E+06,0.00623004,0.725774,0.531324,0.00232248,0.980526,1.0213,Advance,0,1,1,0,0.00926848,0.0215161,0.0251572,0.0350878
2023-07-12,30.49,2102824,0.00803539,1.73332E+06,0.00623004,1.21318,1.28978,0.00926848,0.989614,1.03076,Advance,0,0,0,0,0.0118072,0.00951135,0.0209905,0.0259102
2023-07-13,30.85,3515815,0.0100486,1.73332E+06,0.00660201,2.02837,1.52205,0.0118072,1.0013,1.04293,Advance,0,0,0,0,0.000324157,0.00388975,0.00745541,0.00615885
2023-07-14,30.86,1119147,0.00534676,1.73332E+06,0.00660201,0.645667,0.809868,0.000324157,1.00032,1.04327,Advance,1,0,1,0,-0.00259235,0.00874914,0.0132858,0.0119896
2023-07-17,30.78,787269,0.00292398,1.60743E+06,0.00660201,0.48977,0.442893,-0.00259235,0.997408,1.04057,Advance,1,1,0,0,0.00617279,0.00974656,0.0181936,0.019818
2023-07-18,30.97,1048165,0.00645783,1.55346E+06,0.00623004,0.67473,1.03656,0.00617279,1.00356,1.04699,Advance,1,0,0,0,0.00516629,0.00968683,0.00968683,0.00871813
2023-07-19,31.13,1391258,0.00449725,1.55346E+06,0.00637354,0.895587,0.705612,0.00516629,1.00517,1.0524,Advance,0,0,0,0,-0.00160614,0.00674594,0.00481855,-0.0122068
2023-07-20,31.08,957449,0.00434364,1.46552E+06,0.00623004,0.653316,0.697208,-0.00160614,0.998394,1.05071,Advance,1,0,1,0,0.00611327,0.00611327,-0.00128697,-0.0170528
2023-07-21,31.27,893702,0.00479698,1.34237E+06,0.00581801,0.665766,0.824505,0.00611327,1.0045,1.05713,Advance,1,0,0,0,0.00223856,0.000319803,-0.00127921,-0.017269
2023-07-24,31.34,775075,0.00446712,1.27574E+06,0.00581801,0.607551,0.767808,0.00223856,1.00224,1.0595,Advance,1,0,1,0,-0.00223356,-0.00957241,0.00159538,-0.0210593
2023-07-25,31.27,662320,0.00415731,1.24868E+06,0.00581801,0.530415,0.714559,-0.00223356,0.997766,1.04757,Advance,1,0,1,0,0.000319803,-0.00127921,-0.000959408,-0.014071
2023-07-26,31.28,1276511,0.00607419,1.24868E+06,0.00507187,1.02229,1.19762,0.000319803,0.998086,1.03989,Advance,0,0,1,0,-0.00767263,0.00351658,-0.0169438,-0.0102302
2023-07-27,31.04,1778907,0.011759,1.24868E+06,0.00507187,1.42463,2.31848,-0.00767263,0.990428,1.02986,Advance,0,0,0,0,0.00612109,0.00644326,-0.0157861,0.000322111
2023-07-28,31.23,1269540,0.00608391,1.24868E+06,0.00507187,1.0167,1.19954,0.00612109,0.99649,1.03616,Advance,0,0,0,0,0.00512327,-0.0153698,-0.0160102,-0.0112072
2023-07-31,31.39,1268525,0.00573426,1.24868E+06,0.00507187,1.01589,1.1306,0.00512327,1.0016,1.04147,Advance,0,0,0,0,-0.00477858,-0.0267601,-0.0226186,-0.0359987
2023-08-01,31.24,1581907,0.00640201,1.24868E+06,0.00507187,1.26686,1.26226,-0.00477858,0.995221,1.0365,Advance,0,0,0,0,-0.015685,-0.0163252,-0.0131242,-0.0310499
2023-08-02,30.75,2778252,0.0133333,1.26326E+06,0.00554051,2.19927,2.40652,-0.015685,0.979611,1.02024,Flat,0,0,0,0,-0.00650409,-0.00227641,0.00682924,-0.0198374
2023-08-03,30.55,2012725,0.00392801,1.26903E+06,0.00590422,1.58603,0.665289,-0.00650409,0.97324,1.0136,Decline,0,0,0,0,0.00589199,0.00916533,0.0163666,-0.0130933
2023-08-04,30.73,1909323,0.0107387,1.26903E+06,0.00554051,1.50455,1.93821,0.00589199,0.978974,1.01958,Decline,0,0,0,0,-0.00162705,0.00748453,0.00488121,-0.0201757
2023-08-08,30.68,987090,0.00619298,1.26903E+06,0.00554051,0.777829,1.11776,-0.00162705,0.977381,1.01792,Decline,0,0,1,0,0.00488917,0.0120599,-0.0136897,-0.0244459
2023-08-09,30.83,984411,0.00551411,1.26903E+06,0.00590422,0.775718,0.933927,0.00488917,0.98216,1.02052,Advance,0,0,0,0,0.00421664,0.00162177,-0.0181641,-0.0194616
2023-08-10,30.96,2963412,0.00872088,1.26903E+06,0.00590422,2.33517,1.47706,0.00421664,0.986301,1.01541,Flat,0,0,0,0,0.00290698,-0.0226098,-0.0264858,-0.0284237
2023-08-11,31.05,726586,0.00676326,1.26903E+06,0.00590422,0.572551,1.14549,0.00290698,0.989169,1.01637,Flat,1,0,0,0,-0.00547504,-0.0251207,-0.0289855,-0.0363929
2023-08-14,30.88,702817,0.00550512,1.19384E+06,0.00590422,0.588705,0.932404,-0.00547504,0.983753,1.0108,Flat,1,0,0,0,-0.0200777,-0.0239637,-0.0249352,-0.0220207
2023-08-15,30.26,5320312,0.0142102,1.15834E+06,0.00590422,4.59303,2.40678,-0.0200777,0.964001,0.990507,Decline,0,0,0,0,0.000330477,-0.00363518,-0.0109055,0.0118969
2023-08-16,30.27,1931572,0.00644201,1.26903E+06,0.00607905,1.52208,1.05971,0.000330477,0.96432,1.00033,Decline,0,0,1,0,-0.00429472,-0.00528576,-0.00132147,0.0148662
2023-08-17,30.14,1575456,0.0117784,1.27303E+06,0.00607905,1.23757,1.93753,-0.00429472,0.960178,0.996034,Decline,0,0,0,0,0.000331793,-0.00696745,-0.00199069,0.0182482
2023-08-18,30.15,1629123,0.00862356,1.27303E+06,0.00613844,1.27973,1.40484,0.000331793,0.960497,1.00033,Decline,0,0,1,0,-0.00132667,0.0026534,-0.00762851,0.0308458
2023-08-21,30.11,730253,0.0069744,1.42598E+06,0.00629749,0.512105,1.10749,-0.00132667,0.959223,0.999005,Decline,1,0,1,0,-0.00597809,-0.00099637,0.00298905,0.0249087
2023-08-22,29.93,2150610,0.00868694,1.42598E+06,0.00642201,1.50816,1.35268,-0.00597809,0.953488,0.994022,Decline,0,0,0,0,0.0100234,-0.000334121,0.0230538,0.0210491
2023-08-23,30.23,1711970,0.00926235,1.57868E+06,0.00660263,1.08443,1.40283,0.0100234,0.963046,1.01002,Decline,0,0,0,0,-0.00496195,-0.000992351,0.0162091,0.00760832
2023-08-24,30.08,1652897,0.0056516,1.60552E+06,0.00686883,1.02951,0.82279,-0.00496195,0.958267,1.00501,Decline,0,0,0,0,-0.00531914,0.0179522,0.0202793,0.00930853
2023-08-25,29.92,2290250,0.0113636,1.64101E+06,0.00686883,1.39563,1.65438,-0.00531914,0.95317,0.999666,Decline,0,0,0,0,0.00935831,0.0267379,0.03877,0.020722
2023-08-28,30.2,1554038,0.00695361,1.64101E+06,0.00686883,0.947001,1.01234,0.00935831,0.96209,1.00936,Decline,0,0,0,0,0.0139073,0.0162252,0.0218543,0.013245
2023-08-29,30.62,3972710,0.0153494,1.64101E+06,0.006964,2.42089,2.20411,0.0139073,0.97547,1.0234,Flat,0,0,0,0,0.00326579,0.0150228,-0.00195955,0.00359238
2023-08-30,30.72,1685336,0.00472001,1.68243E+06,0.00779898,1.00173,0.605208,0.00326579,0.983355,1.02674,Advance,0,0,0,0,-0.000976523,0.00455733,-0.00846355,0.015625
2023-08-31,30.69,1837495,0.00782013,1.69865E+06,0.00779898,1.08174,1.00271,-0.000976523,0.988406,1.02574,Advance,0,0,1,0,0.0127077,-0.00423594,-0.0107527,0.018247
2023-09-01,31.08,1879035,0.0074003,1.69865E+06,0.00739726,1.10619,1.00041,0.0127077,1.00097,1.03877,Advance,0,0,0,0,-0.00707849,-0.0199485,-0.0173745,-0.000643515
2023-09-05,30.86,1297534,0.0066429,1.69865E+06,0.00761022,0.763861,0.872892,-0.00707849,0.992922,1.03142,Advance,0,0,0,0,-0.00972136,-0.0162022,-0.00842515,-0.00615685
2023-09-06,30.56,4241179,0.00932591,1.66912E+06,0.00718735,2.54097,1.29755,-0.00972136,0.983269,1.02139,Advance,0,0,0,0,-0.00327226,-0.000654403,0.00556283,0.0035995
2023-09-07,30.46,2371886,0.00574528,1.69865E+06,0.00761022,1.39633,0.754943,-0.00327226,0.980051,1.01805,Flat,0,0,0,0,-0.00328294,0.00459623,0.0242942,-0.0147734
2023-09-08,30.36,1096663,0.00559948,1.77473E+06,0.00761022,0.617931,0.735784,-0.00328294,0.976834,1.01471,Decline,1,0,0,0,0.00592886,0.0121871,0.0293149,-0.0128459
2023-09-11,30.54,1995445,0.00720364,1.69865E+06,0.00718735,1.17472,1.00227,0.00592886,0.982626,1.02072,Advance,0,0,0,0,0.00196462,0.021611,0.0170268,-0.0170269
